,EE Provider ID,EE UID,Client Unique ID,Client ID,Client Age at Entry,Client Age at Exit,Client Gender,Client Primary Race,Client Ethnicity,Client Veteran Status
2628,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),897388,tknm05221980t530k530,196391,37.0,37.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2631,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),897639,mjrm01261964m240j652,190363,53.0,53.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
2632,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),897642,kjrf10111974k516j652,421698,42.0,43.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2633,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),897792,bsim12191968b525s530,457559,48.0,48.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2634,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),897798,mmrf07201962m420m620,178324,54.0,54.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2635,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),897889,bahm08191970b400a260,167933,46.0,46.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2636,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),897890,aklm12101960a261k432,457620,56.0,56.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2638,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),898283,wmrm09221956w450m610,208782,60.0,60.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
2644,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),898767,elnf11111959e630l523,216784,57.0,57.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2650,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),899689,gkvm12111959g160k120,458222,57.0,57.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2651,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),899691,cdmm06261981c600d560,458219,36.0,36.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2654,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),899694,rfam10241972r163f420,458220,44.0,44.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2655,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),899695,dmkm08261971d500m255,458217,45.0,45.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2657,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),899697,avrm05111960a535v640,458223,57.0,57.0,Male,White (HUD),Hispanic/Latino (HUD),No (HUD)
2658,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),899698,jbaf12131981j200b162,421503,35.0,35.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2659,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),899699,dcrf01161975d300c635,458221,42.0,42.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2660,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),899700,sbrf03181978s165b652,458218,39.0,39.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2663,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),900082,dbrm07171944d130b653,458308,72.0,73.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2664,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),900084,cgvm03061991c600g152,458307,26.0,26.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2665,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),900409,cfrm04121978c640f640,296485,39.0,39.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2667,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),901688,kcaf04301956k623c462,458817,61.0,61.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2673,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),902120,msim12191973m622s530,458818,43.0,43.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2674,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),902252,agrm06061991a536g600,274547,26.0,26.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2680,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),902797,bbrm09191969b650b624,434858,47.0,47.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2684,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),903179,chrm02111959c465h616,398224,58.0,59.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2685,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),903182,shwf04271985s550h252,459296,32.0,32.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2686,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),903458,rmlm01011961r163m245,98579,56.0,56.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
2687,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),903460,rmem08241979r163m200,373188,37.0,37.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2688,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),903465,anlm12141975a536n425,110973,41.0,41.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2692,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),903469,twlf01161966t620w452,264620,51.0,51.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2695,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),904012,kvnf05101956k650v525,215739,61.0,61.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2699,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),904892,jsem06031951j500s123,459879,66.0,66.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2700,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),904893,jrgm01231969j210r210,11625,48.0,48.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
2702,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),904895,rbom09141946r163b650,425239,70.0,71.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
2703,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),904897,cnwm03301956c642n400,88294,61.0,61.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2704,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),904901,hwnm02081961h630w523,276087,56.0,56.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2705,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),904906,lhlm04221968l600h400,459883,49.0,49.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2706,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),904907,wcem07141969w450c623,298569,48.0,48.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2707,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),904908,sjnf09021985s260j520,459884,31.0,32.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2708,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),904909,pdgf03121977p420d200,349918,40.0,40.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2709,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),905184,hvlm09071963h236v420,460004,53.0,53.0,Male,Data not collected (HUD),Hispanic/Latino (HUD),No (HUD)
2710,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),905186,fhrf12121977f420h614,183775,39.0,39.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2714,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),905691,swlm09061986s315w426,388135,30.0,31.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2715,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),905692,tbnm06161982t530b530,460180,35.0,35.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2716,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),905693,dmlf12241976d540m420,460179,40.0,40.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2717,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),906095,khlm04181962k150h452,420015,55.0,55.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
2718,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),906096,dtym01031966d650t460,460325,51.0,51.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2720,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),906099,malm08121987m620a450,460322,29.0,30.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2721,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),906100,mhcm06021968m240h220,460323,49.0,49.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2723,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),906102,acgm04271966a415c240,460324,51.0,51.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2725,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),906105,jfrf01031983j500f640,294561,34.0,34.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2726,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),906106,lbtf12311983l320b320,177751,33.0,33.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2727,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),906107,akmf02241995a532k514,183776,22.0,22.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2731,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),906408,elnm02201970e554l550,265504,47.0,47.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2738,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),906664,wcfm05101979w452c100,460494,38.0,38.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2742,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),906673,rjfm06131985r163j162,430223,32.0,32.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
2743,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),906674,jkuf09281963j200k452,460493,53.0,53.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2746,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),907025,nwgm07041995n240w252,21247,22.0,22.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2747,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),907026,atwm11141949a654t525,173477,67.0,67.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),Yes (HUD)
2748,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),907096,vjnf09061975v652j520,451981,41.0,42.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2755,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),907118,jsom03301959j200s630,231095,58.0,58.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2756,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),907241,jigm01131990j240i526,460680,27.0,27.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2759,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),907629,pdvm07051993p410d120,389683,24.0,24.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2760,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),907632,tmtm03261993t500m320,340547,24.0,24.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2761,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),907633,fgnf06201992f350g530,460751,25.0,25.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2762,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),907634,tmdf03241993t260m342,460752,24.0,24.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2765,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),907969,jrgf09141979j516r210,460865,37.0,38.0,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2767,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),908201,tctm12081963t530c320,460931,53.0,54.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2769,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),908511,rsam04161962r500s610,461063,55.0,56.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2770,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),908512,bwlm05301966b656w420,461064,51.0,51.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2773,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),909398,dfsf10221959d500f236,461331,57.0,57.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2774,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),909401,jfuf03201987j220f230,288686,30.0,30.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2775,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),909402,dgdm05081959d130g300,461330,58.0,58.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2776,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),909404,crom01211962c623r300,177187,55.0,55.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2777,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),909406,jglm08311978j500g452,418176,38.0,39.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2779,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),909734,hwlm10311992h300w425,461439,24.0,24.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2780,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),910023,tgrm03061985t520g622,461539,32.0,32.0,Male,White (HUD),Hispanic/Latino (HUD),No (HUD)
2783,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),910316,rsom11151963r000s500,461540,53.0,54.0,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2785,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),910639,hwlm04091983h636w426,1001336,34.0,34.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2786,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),910640,ddcm03181980d500d260,461710,37.0,37.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2787,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),910642,kcsf06301972k536c240,461711,45.0,45.0,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
2788,Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838),910936,mmcm06151958m453m245,186532,59.0,59.0,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),No (HUD)
